YEAR_PATH_STARTED,REGION,AGE_GROUP,GENDER,PATH_CATEGORY_NAME,NB_ETUDIANTS
2025,Provence-Alpes-Côte d'Azur,35-39 ans,F,Data,2
2025,Provence-Alpes-Côte d'Azur,35-39 ans,M,Data,11
2025,Provence-Alpes-Côte d'Azur,35-39 ans,Non renseigné,Data,2
2025,Provence-Alpes-Côte d'Azur,40-44 ans,F,Data,5
2025,Provence-Alpes-Côte d'Azur,40-44 ans,M,Data,5
2025,Provence-Alpes-Côte d'Azur,45-49 ans,F,Data,2
2025,Provence-Alpes-Côte d'Azur,45-49 ans,M,Data,5
2025,Provence-Alpes-Côte d'Azur,45-49 ans,Non renseigné,Data,1
2025,Provence-Alpes-Côte d'Azur,50-54 ans,F,Data,2
2025,Provence-Alpes-Côte d'Azur,50-54 ans,M,Data,3
2025,Provence-Alpes-Côte d'Azur,55-59 ans,F,Data,1
2025,Provence-Alpes-Côte d'Azur,55-59 ans,M,Data,1
2025,Île-de-France,20-24 ans,F,Data,6
2025,Île-de-France,20-24 ans,M,Data,27
2025,Île-de-France,25-29 ans,F,Data,34
2025,Île-de-France,25-29 ans,M,Data,51
2025,Île-de-France,25-29 ans,Non renseigné,Data,8
2025,Île-de-France,30-34 ans,F,Data,33
2025,Île-de-France,30-34 ans,M,Data,50
2025,Île-de-France,30-34 ans,Non renseigné,Data,7
2025,Île-de-France,35-39 ans,F,Data,35
2025,Île-de-France,35-39 ans,M,Data,38
2025,Île-de-France,35-39 ans,Non renseigné,Data,8
2025,Île-de-France,40-44 ans,F,Data,17
2025,Île-de-France,40-44 ans,M,Data,14
2025,Île-de-France,40-44 ans,Non renseigné,Data,1
2025,Île-de-France,45-49 ans,F,Data,10
2025,Île-de-France,45-49 ans,M,Data,20
2025,Île-de-France,45-49 ans,Non renseigné,Data,3
2025,Île-de-France,50-54 ans,F,Data,6
2025,Île-de-France,50-54 ans,M,Data,10
2025,Île-de-France,50-54 ans,Non renseigné,Data,4
2025,Île-de-France,55-59 ans,F,Data,1
2025,Île-de-France,55-59 ans,M,Data,5
2025,Île-de-France,60 ans ou plus,M,Data,3
